Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Mandrillus leucophaeus,hand_morphology,log10_ip3_mm,log10 mm,1.36436335461573,1.36436335461573,1,1,1,True,Baker,primary,1.36436335461573,1.36436335461573
Mandrillus leucophaeus,hand_morphology,log10_ip4_mm,log10 mm,1.25285303097989,1.25285303097989,1,1,1,True,Baker,primary,1.25285303097989,1.25285303097989
Mandrillus leucophaeus,hand_morphology,log10_mc1_mm,log10 mm,1.54011039494813,1.54011039494813,1,1,1,True,Baker,primary,1.54011039494813,1.54011039494813
Mandrillus leucophaeus,hand_morphology,log10_mc2_mm,log10 mm,1.72892164637286,1.72892164637286,1,1,1,True,Baker,primary,1.72892164637286,1.72892164637286
Mandrillus leucophaeus,hand_morphology,log10_mc3_mm,log10 mm,1.73423960443546,1.73423960443546,1,1,1,True,Baker,primary,1.73423960443546,1.73423960443546
Mandrillus leucophaeus,hand_morphology,log10_mc4_mm,log10 mm,1.71583627516499,1.71583627516499,1,1,1,True,Baker,primary,1.71583627516499,1.71583627516499
Mandrillus leucophaeus,hand_morphology,log10_mc5_mm,log10 mm,1.7260476681558,1.7260476681558,1,1,1,True,Baker,primary,1.7260476681558,1.7260476681558
Mandrillus leucophaeus,hand_morphology,log10_pp1_mm,log10 mm,1.24551266781415,1.24551266781415,1,1,1,True,Baker,primary,1.24551266781415,1.24551266781415
Mandrillus leucophaeus,hand_morphology,log10_pp3_mm,log10 mm,1.54402668100133,1.54402668100133,1,1,1,True,Baker,primary,1.54402668100133,1.54402668100133
Mandrillus leucophaeus,hand_morphology,log10_pp4_mm,log10 mm,1.44247976906445,1.44247976906445,1,1,1,True,Baker,primary,1.44247976906445,1.44247976906445
Mandrillus sphinx,gait,Duty_Factor,percent,63.9957265,63.9957265,1,1,1,True,Wimberly,primary,63.9957265,63.9957265
Mandrillus sphinx,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Mandrillus sphinx,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mandrillus sphinx,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Mandrillus sphinx,handedness,Handedness_index_mean,HI,0.034,0.034,1,1,1,True,Caspar,primary,0.034,0.034
Mandrillus sphinx,handedness,Handedness_strength_mean,abs(HI),0.389,0.389,1,1,1,True,Caspar,primary,0.389,0.389
Mandrillus sphinx,manipulation,Manipulation_complexity,score,2.21,2.21,1,1,1,True,Heldstab,primary,2.21,2.21
Mandrillus sphinx,gait,Phase,percent,56.08974,56.08974,1,1,1,True,Wimberly,primary,56.08974,56.08974
Mandrillus sphinx,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Mandrillus sphinx,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Mandrillus sphinx,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Mandrillus sphinx,vocalization,VocalRepertoire,count,10,10,1,1,1,True,Schniter,primary,10,10
Mandrillus sphinx,hand_morphology,log10_dp1_mm,log10 mm,0.989004615698537,0.989004615698537,1,1,1,True,Baker,primary,0.989004615698537,0.989004615698537
Mandrillus sphinx,hand_morphology,log10_ip3_mm,log10 mm,1.35633186001142,1.35633186001142,1,1,1,True,Baker,primary,1.35633186001142,1.35633186001142
Mandrillus sphinx,hand_morphology,log10_ip4_mm,log10 mm,1.27415784926368,1.27415784926368,1,1,1,True,Baker,primary,1.27415784926368,1.27415784926368
Mandrillus sphinx,hand_morphology,log10_mc1_mm,log10 mm,1.52706448422355,1.52706448422355,1,1,1,True,Baker,primary,1.52706448422355,1.52706448422355
Mandrillus sphinx,hand_morphology,log10_mc2_mm,log10 mm,1.70346334188329,1.70346334188329,1,1,1,True,Baker,primary,1.70346334188329,1.70346334188329
Mandrillus sphinx,hand_morphology,log10_mc3_mm,log10 mm,1.70397882500839,1.70397882500839,1,1,1,True,Baker,primary,1.70397882500839,1.70397882500839
Mandrillus sphinx,hand_morphology,log10_mc4_mm,log10 mm,1.68336228286028,1.68336228286028,1,1,1,True,Baker,primary,1.68336228286028,1.68336228286028
Mandrillus sphinx,hand_morphology,log10_mc5_mm,log10 mm,1.7257037861643,1.7257037861643,1,1,1,True,Baker,primary,1.7257037861643,1.7257037861643
Mandrillus sphinx,hand_morphology,log10_pp1_mm,log10 mm,1.23426412437879,1.23426412437879,1,1,1,True,Baker,primary,1.23426412437879,1.23426412437879
Mandrillus sphinx,hand_morphology,log10_pp3_mm,log10 mm,1.52986648319192,1.52986648319192,1,1,1,True,Baker,primary,1.52986648319192,1.52986648319192
Mandrillus sphinx,hand_morphology,log10_pp4_mm,log10 mm,1.47055748521727,1.47055748521727,1,1,1,True,Baker,primary,1.47055748521727,1.47055748521727
Manis pentadactyla,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Mellivora capensis,gait,Duty_Factor,percent,62.05,62.05,1,1,1,True,Wimberly,primary,62.05,62.05
Mellivora capensis,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mellivora capensis,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mellivora capensis,gait,Phase,percent,26.14,26.14,1,1,1,True,Wimberly,primary,26.14,26.14
Mephitis mephitis,gait,Duty_Factor,percent,74.17,74.17,1,1,1,True,Wimberly,primary,74.17,74.17
Mephitis mephitis,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Mephitis mephitis,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Mephitis mephitis,gait,Phase,percent,25.63,25.63,1,1,1,True,Wimberly,primary,25.63,25.63
Mesocricetus auratus,gait,Duty_Factor,percent,70,70,1,1,1,True,Wimberly,primary,70,70
Mesocricetus auratus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mesocricetus auratus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mesocricetus auratus,gait,Phase,percent,45,45,1,1,1,True,Wimberly,primary,45,45
Mesopithecus pentelicus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Mesopithecus pentelicus,hand_morphology,log10_mc1_mm,log10 mm,1.25927524755698,1.25927524755698,1,1,1,True,Baker,primary,1.25927524755698,1.25927524755698
Mesopithecus pentelicus,hand_morphology,log10_mc2_mm,log10 mm,1.48925516836926,1.48925516836926,1,1,1,True,Baker,primary,1.48925516836926,1.48925516836926
Mesopithecus pentelicus,hand_morphology,log10_mc3_mm,log10 mm,1.51054501020661,1.51054501020661,1,1,1,True,Baker,primary,1.51054501020661,1.51054501020661
Mesopithecus pentelicus,hand_morphology,log10_mc4_mm,log10 mm,1.48036630953281,1.48036630953281,1,1,1,True,Baker,primary,1.48036630953281,1.48036630953281
Mesopithecus pentelicus,hand_morphology,log10_mc5_mm,log10 mm,1.43695733066945,1.43695733066945,1,1,1,True,Baker,primary,1.43695733066945,1.43695733066945
Microcebus murinus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Microcebus murinus,locomotion,Intermembral_index,ratio,72,72,1,1,1,True,Granatosky,primary,72,72
Microcebus murinus,locomotion,Locomotor_diversity_index,index,1.37713994283633,1.37713994283633,1,1,1,True,Granatosky,primary,1.37713994283633,1.37713994283633
Microcebus murinus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Microcebus murinus,hand_morphology,log10_ip4_mm,log10 mm,0.608526033577194,0.608526033577194,1,1,1,True,Baker,primary,0.608526033577194,0.608526033577194
Microcebus murinus,hand_morphology,log10_mc3_mm,log10 mm,0.738780558484369,0.738780558484369,1,1,1,True,Baker,primary,0.738780558484369,0.738780558484369
Microcebus murinus,hand_morphology,log10_mc5_mm,log10 mm,0.619946654847815,0.619946654847815,1,1,1,True,Baker,primary,0.619946654847815,0.619946654847815
Microcebus murinus,hand_morphology,log10_pp3_mm,log10 mm,0.702430536445525,0.702430536445525,1,1,1,True,Baker,primary,0.702430536445525,0.702430536445525
Microcebus murinus,hand_morphology,peak_workspace,index,-1.56863623584101,-1.56863623584101,1,1,1,True,Baker,primary,-1.56863623584101,-1.56863623584101
Microcebus murinus,hand_morphology,real_size,index,0.301029995663981,0.301029995663981,1,1,1,True,Baker,primary,0.301029995663981,0.301029995663981
Microcebus murinus,hand_morphology,relative_size,index,-1.04575749056068,-1.04575749056068,1,1,1,True,Baker,primary,-1.04575749056068,-1.04575749056068
Microcolobus tugenensis,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Microcolobus tugenensis,hand_morphology,log10_mc4_mm,log10 mm,1.48287358360875,1.48287358360875,1,1,1,True,Baker,primary,1.48287358360875,1.48287358360875
Micromys minutus,gait,Duty_Factor,percent,65.63,65.63,1,1,1,True,Wimberly,primary,65.63,65.63
Micromys minutus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Micromys minutus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Micromys minutus,locomotion,Locomotor_diversity_index,index,1.36527966118353,1.36527966118353,1,1,1,True,Granatosky,primary,1.36527966118353,1.36527966118353
Micromys minutus,gait,Phase,percent,34.05,34.05,1,1,1,True,Wimberly,primary,34.05,34.05
Microsciurus flaviventer,locomotion,Locomotor_diversity_index,index,1.39151305970536,1.39151305970536,1,1,1,True,Granatosky,primary,1.39151305970536,1.39151305970536
Microsorex hoyi,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Miopithecus talapoin,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Miopithecus talapoin,vocalization,VocalRepertoire,count,12,12,1,1,1,True,Schniter,primary,12,12
Miopithecus talapoin,hand_morphology,log10_ip3_mm,log10 mm,1.00913206954047,1.00913206954047,1,1,1,True,Baker,primary,1.00913206954047,1.00913206954047
Miopithecus talapoin,hand_morphology,log10_mc1_mm,log10 mm,1.05403821068487,1.05403821068487,1,1,1,True,Baker,primary,1.05403821068487,1.05403821068487
Miopithecus talapoin,hand_morphology,log10_mc2_mm,log10 mm,1.24328614608345,1.24328614608345,1,1,1,True,Baker,primary,1.24328614608345,1.24328614608345
Miopithecus talapoin,hand_morphology,log10_mc3_mm,log10 mm,1.23552844690755,1.23552844690755,1,1,1,True,Baker,primary,1.23552844690755,1.23552844690755
Miopithecus talapoin,hand_morphology,log10_mc5_mm,log10 mm,1.20803804935318,1.20803804935318,1,1,1,True,Baker,primary,1.20803804935318,1.20803804935318
Miopithecus talapoin,hand_morphology,log10_pp3_mm,log10 mm,1.17890503828035,1.17890503828035,1,1,1,True,Baker,primary,1.17890503828035,1.17890503828035
Mirza coquereli,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Mirza coquereli,locomotion,Intermembral_index,ratio,70,70,1,1,1,True,Granatosky,primary,70,70
Mirza coquereli,locomotion,Locomotor_diversity_index,index,1.55871076469281,1.55871076469281,1,1,1,True,Granatosky,primary,1.55871076469281,1.55871076469281
Mirza coquereli,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Mirza coquereli,hand_morphology,log10_ip3_mm,log10 mm,0.75966784468963,0.75966784468963,1,1,1,True,Baker,primary,0.75966784468963,0.75966784468963
Mirza coquereli,hand_morphology,log10_mc3_mm,log10 mm,1.02118929906994,1.02118929906994,1,1,1,True,Baker,primary,1.02118929906994,1.02118929906994
Mirza coquereli,hand_morphology,log10_pp3_mm,log10 mm,0.987219229908005,0.987219229908005,1,1,1,True,Baker,primary,0.987219229908005,0.987219229908005
Monodelphis domestica,gait,Duty_Factor,percent,68.60473333,68.60473333,1,1,1,True,Wimberly,primary,68.60473333,68.60473333
Monodelphis domestica,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Monodelphis domestica,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Monodelphis domestica,gait,Phase,percent,46.31073333,46.31073333,1,1,1,True,Wimberly,primary,46.31073333,46.31073333
Moschiola meminna,gait,Duty_Factor,percent,68.17528736,68.17528736,1,1,1,True,Wimberly,primary,68.17528736,68.17528736
Moschiola meminna,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Moschiola meminna,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Moschiola meminna,gait,Phase,percent,20.76149,20.76149,1,1,1,True,Wimberly,primary,20.76149,20.76149
Moschus leucogaster,gait,Duty_Factor,percent,72.02,72.02,1,1,1,True,Wimberly,primary,72.02,72.02
Moschus leucogaster,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Moschus leucogaster,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Moschus leucogaster,gait,Phase,percent,30.21,30.21,1,1,1,True,Wimberly,primary,30.21,30.21
Mungos mungo,gait,Duty_Factor,percent,60,60,1,1,1,True,Wimberly,primary,60,60
Mungos mungo,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Mungos mungo,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Mungos mungo,gait,Phase,percent,16,16,1,1,1,True,Wimberly,primary,16,16
Muntiacus muntjak,gait,Duty_Factor,percent,67.63833992,67.63833992,1,1,1,True,Wimberly,primary,67.63833992,67.63833992
Muntiacus muntjak,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Muntiacus muntjak,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Muntiacus muntjak,gait,Phase,percent,23.41897,23.41897,1,1,1,True,Wimberly,primary,23.41897,23.41897
Mus musculus,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Mus musculus,gait,Duty_Factor,percent,86,86,1,1,1,True,Wimberly,primary,86,86
Mus musculus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Mus musculus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mus musculus,gait,Phase,percent,40,40,1,1,1,True,Wimberly,primary,40,40
Muscardinus avellanarius,gait,Duty_Factor,percent,64.25,64.25,1,1,1,True,Wimberly,primary,64.25,64.25
Muscardinus avellanarius,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Muscardinus avellanarius,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Muscardinus avellanarius,gait,Phase,percent,36.74,36.74,1,1,1,True,Wimberly,primary,36.74,36.74
Mustela putorius furo,dexterity,Dexterity,1-7 scale,3,3,1,1,1,True,Heffner,primary,3,3
Myocastor coypus,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Myodes glareolus,gait,Duty_Factor,percent,68.35,68.35,1,1,1,True,Wimberly,primary,68.35,68.35
Myodes glareolus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Myodes glareolus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Myodes glareolus,gait,Phase,percent,25.86,25.86,1,1,1,True,Wimberly,primary,25.86,25.86
Myotis,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Myrmecobius fasciatus,gait,Duty_Factor,percent,55,55,1,1,1,True,Wimberly,primary,55,55
Myrmecobius fasciatus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Myrmecobius fasciatus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Myrmecobius fasciatus,gait,Phase,percent,30,30,1,1,1,True,Wimberly,primary,30,30
Myrmecophaga jubata,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Myrmecophaga tridactyla,gait,Duty_Factor,percent,70,70,1,1,1,True,Wimberly,primary,70,70
Myrmecophaga tridactyla,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Myrmecophaga tridactyla,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Myrmecophaga tridactyla,gait,Phase,percent,27,27,1,1,1,True,Wimberly,primary,27,27
Mystacina tuberculata,gait,Duty_Factor,percent,60.77757143,60.77757143,1,1,1,True,Wimberly,primary,60.77757143,60.77757143
Mystacina tuberculata,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Mystacina tuberculata,gait,Phase,percent,40.67614286,40.67614286,1,1,1,True,Wimberly,primary,40.67614286,40.67614286
NA,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Nandinia binotata,gait,Duty_Factor,percent,58.93,58.93,1,1,1,True,Wimberly,primary,58.93,58.93
Nandinia binotata,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nandinia binotata,gait,Phase,percent,21.43,21.43,1,1,1,True,Wimberly,primary,21.43,21.43
Nanger granti,gait,Duty_Factor,percent,67.38351254,67.38351254,1,1,1,True,Wimberly,primary,67.38351254,67.38351254
Nanger granti,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Nanger granti,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nanger granti,gait,Phase,percent,21.0492,21.0492,1,1,1,True,Wimberly,primary,21.0492,21.0492
Nannodectes gidleyi,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Nannodectes gidleyi,hand_morphology,log10_mc1_mm,log10 mm,0.840106094456758,0.840106094456758,1,1,1,True,Baker,primary,0.840106094456758,0.840106094456758
Nannodectes gidleyi,hand_morphology,log10_mc3_mm,log10 mm,1.07990446766672,1.07990446766672,1,1,1,True,Baker,primary,1.07990446766672,1.07990446766672
Nannodectes intermedius,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Nannodectes intermedius,hand_morphology,log10_dp3_mm,log10 mm,0.717670503002262,0.717670503002262,1,1,1,True,Baker,primary,0.717670503002262,0.717670503002262
Nannodectes intermedius,hand_morphology,log10_ip3_mm,log10 mm,0.81690383937566,0.81690383937566,1,1,1,True,Baker,primary,0.81690383937566,0.81690383937566
Nannodectes intermedius,hand_morphology,log10_mc1_mm,log10 mm,0.822168079368018,0.822168079368018,1,1,1,True,Baker,primary,0.822168079368018,0.822168079368018
Nannodectes intermedius,hand_morphology,log10_mc3_mm,log10 mm,1.06107532362979,1.06107532362979,1,1,1,True,Baker,primary,1.06107532362979,1.06107532362979
Nannodectes intermedius,hand_morphology,log10_mc5_mm,log10 mm,0.939519252618618,0.939519252618618,1,1,1,True,Baker,primary,0.939519252618618,0.939519252618618
Nannodectes intermedius,hand_morphology,log10_pp3_mm,log10 mm,0.889861721258188,0.889861721258188,1,1,1,True,Baker,primary,0.889861721258188,0.889861721258188
Nasalis larvatus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Nasalis larvatus,hand_morphology,log10_dp1_mm,log10 mm,0.90687353472207,0.90687353472207,1,1,1,True,Baker,primary,0.90687353472207,0.90687353472207
Nasalis larvatus,hand_morphology,log10_ip3_mm,log10 mm,1.44538622303216,1.44538622303216,1,1,1,True,Baker,primary,1.44538622303216,1.44538622303216
Nasalis larvatus,hand_morphology,log10_ip4_mm,log10 mm,1.45359628852494,1.45359628852494,1,1,1,True,Baker,primary,1.45359628852494,1.45359628852494
Nasalis larvatus,hand_morphology,log10_mc1_mm,log10 mm,1.46202344463563,1.46202344463563,1,1,1,True,Baker,primary,1.46202344463563,1.46202344463563
Nasalis larvatus,hand_morphology,log10_mc2_mm,log10 mm,1.68824179597771,1.68824179597771,1,1,1,True,Baker,primary,1.68824179597771,1.68824179597771
Nasalis larvatus,hand_morphology,log10_mc3_mm,log10 mm,1.68506962939115,1.68506962939115,1,1,1,True,Baker,primary,1.68506962939115,1.68506962939115
Nasalis larvatus,hand_morphology,log10_mc4_mm,log10 mm,1.69964504863165,1.69964504863165,1,1,1,True,Baker,primary,1.69964504863165,1.69964504863165
Nasalis larvatus,hand_morphology,log10_mc5_mm,log10 mm,1.67369935497777,1.67369935497777,1,1,1,True,Baker,primary,1.67369935497777,1.67369935497777
Nasalis larvatus,hand_morphology,log10_pp1_mm,log10 mm,1.22115332195471,1.22115332195471,1,1,1,True,Baker,primary,1.22115332195471,1.22115332195471
Nasalis larvatus,hand_morphology,log10_pp3_mm,log10 mm,1.61240235746753,1.61240235746753,1,1,1,True,Baker,primary,1.61240235746753,1.61240235746753
Nasalis larvatus,hand_morphology,log10_pp4_mm,log10 mm,1.61345740540317,1.61345740540317,1,1,1,True,Baker,primary,1.61345740540317,1.61345740540317
Nasua nasua,gait,Duty_Factor,percent,70.51411278,70.51411278,1,1,1,True,Wimberly,primary,70.51411278,70.51411278
Nasua nasua,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Nasua nasua,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Nasua nasua,gait,Phase,percent,22.5366778,22.5366778,1,1,1,True,Wimberly,primary,22.5366778,22.5366778
