Species,Variable,Value,Source,Team,Year,Pick
Sorex araneus,Tractus_opticus_Vol.mm3,0.144,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Epithalamus_Vol.mm3,0.657,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Thalamus_Vol.mm3,14.6,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Hypothalamus_Vol.mm3,9.77,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Subthalamus_Vol.mm3,1.78,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Pallidum_Vol.mm3,1.63,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Nucleus_subthalamicus_Vol.mm3,0.142,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Capsula_interna_Vol.mm3,2.19,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura flavescens,Tractus_opticus_Vol.mm3,0.252,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Epithalamus_Vol.mm3,0.368,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Thalamus_Vol.mm3,7.48,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Hypothalamus_Vol.mm3,4.61,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Subthalamus_Vol.mm3,0.87,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Pallidum_Vol.mm3,0.781,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Nucleus_subthalamicus_Vol.mm3,0.0889,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Capsula_interna_Vol.mm3,0.727,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Crocidura russula,Tractus_opticus_Vol.mm3,0.116,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Epithalamus_Vol.mm3,0.53,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Thalamus_Vol.mm3,12.3,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Hypothalamus_Vol.mm3,9.67,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Subthalamus_Vol.mm3,1.7,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Pallidum_Vol.mm3,1.58,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Nucleus_subthalamicus_Vol.mm3,0.116,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Capsula_interna_Vol.mm3,1.18,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Suncus murinus,Tractus_opticus_Vol.mm3,0.232,Stephan_etal_1981_TableVII,Selected_collection,1981,7
Tupaia glis,Epithalamus_Vol.mm3,1.98,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Thalamus_Vol.mm3,153,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Hypothalamus_Vol.mm3,47.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Subthalamus_Vol.mm3,18.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Pallidum_Vol.mm3,17.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Nucleus_subthalamicus_Vol.mm3,1.39,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Capsula_interna_Vol.mm3,24.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tupaia glis,Tractus_opticus_Vol.mm3,39.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Epithalamus_Vol.mm3,4.83,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Thalamus_Vol.mm3,271,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Hypothalamus_Vol.mm3,101,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Subthalamus_Vol.mm3,33.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Pallidum_Vol.mm3,31.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Nucleus_subthalamicus_Vol.mm3,2.27,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Capsula_interna_Vol.mm3,48.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cheirogaleus major,Tractus_opticus_Vol.mm3,18,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Epithalamus_Vol.mm3,1.44,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Thalamus_Vol.mm3,78.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Hypothalamus_Vol.mm3,29.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Subthalamus_Vol.mm3,11.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Pallidum_Vol.mm3,10.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Nucleus_subthalamicus_Vol.mm3,0.65,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Capsula_interna_Vol.mm3,9.08,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Microcebus murinus,Tractus_opticus_Vol.mm3,6.17,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Epithalamus_Vol.mm3,4.89,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Thalamus_Vol.mm3,337,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Hypothalamus_Vol.mm3,114,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Subthalamus_Vol.mm3,58.1,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Pallidum_Vol.mm3,55.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Nucleus_subthalamicus_Vol.mm3,2.91,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Capsula_interna_Vol.mm3,63,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lepilemur ruficaudatus,Tractus_opticus_Vol.mm3,20.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Epithalamus_Vol.mm3,12.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Thalamus_Vol.mm3,1028,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Hypothalamus_Vol.mm3,239,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Subthalamus_Vol.mm3,225,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Pallidum_Vol.mm3,212,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Nucleus_subthalamicus_Vol.mm3,13.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Capsula_interna_Vol.mm3,248,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Eulemur fulvus,Tractus_opticus_Vol.mm3,108,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Epithalamus_Vol.mm3,6.52,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Thalamus_Vol.mm3,489,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Hypothalamus_Vol.mm3,137,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Subthalamus_Vol.mm3,80.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Pallidum_Vol.mm3,74.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Nucleus_subthalamicus_Vol.mm3,5.94,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Capsula_interna_Vol.mm3,105,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Avahi occidentalis,Tractus_opticus_Vol.mm3,38.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Epithalamus_Vol.mm3,14.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Thalamus_Vol.mm3,1341,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Hypothalamus_Vol.mm3,328,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Subthalamus_Vol.mm3,283,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Pallidum_Vol.mm3,263,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Nucleus_subthalamicus_Vol.mm3,20,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Capsula_interna_Vol.mm3,324,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Propithecus verreauxi,Tractus_opticus_Vol.mm3,125,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Epithalamus_Vol.mm3,3.21,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Thalamus_Vol.mm3,348,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Hypothalamus_Vol.mm3,80.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Subthalamus_Vol.mm3,45.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Pallidum_Vol.mm3,41.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Nucleus_subthalamicus_Vol.mm3,3.79,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Capsula_interna_Vol.mm3,46.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Loris tardigradus,Tractus_opticus_Vol.mm3,15.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Epithalamus_Vol.mm3,10.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Thalamus_Vol.mm3,587,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Hypothalamus_Vol.mm3,160,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Subthalamus_Vol.mm3,116,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Pallidum_Vol.mm3,107,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Nucleus_subthalamicus_Vol.mm3,8.19,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Capsula_interna_Vol.mm3,107,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Perodicticus potto,Tractus_opticus_Vol.mm3,19.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Epithalamus_Vol.mm3,5.71,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Thalamus_Vol.mm3,437,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Hypothalamus_Vol.mm3,127,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Subthalamus_Vol.mm3,67.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Pallidum_Vol.mm3,63.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Nucleus_subthalamicus_Vol.mm3,4.1,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Capsula_interna_Vol.mm3,74.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Otolemur crassicaudatus,Tractus_opticus_Vol.mm3,33.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Epithalamus_Vol.mm3,2.09,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Thalamus_Vol.mm3,153,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Hypothalamus_Vol.mm3,45.1,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Subthalamus_Vol.mm3,18.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Pallidum_Vol.mm3,17,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Nucleus_subthalamicus_Vol.mm3,1.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Capsula_interna_Vol.mm3,18.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Galagoides demidoff,Tractus_opticus_Vol.mm3,11.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Epithalamus_Vol.mm3,2.53,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Thalamus_Vol.mm3,175,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Hypothalamus_Vol.mm3,42.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Subthalamus_Vol.mm3,17.1,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Pallidum_Vol.mm3,16.1,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Nucleus_subthalamicus_Vol.mm3,1.09,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Capsula_interna_Vol.mm3,16.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Tarsius sp.,Tractus_opticus_Vol.mm3,15.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Epithalamus_Vol.mm3,3.68,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Thalamus_Vol.mm3,190,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Hypothalamus_Vol.mm3,69.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Subthalamus_Vol.mm3,27.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Pallidum_Vol.mm3,25.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Nucleus_subthalamicus_Vol.mm3,1.95,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Capsula_interna_Vol.mm3,21.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Callithrix pygmaea,Tractus_opticus_Vol.mm3,23.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Epithalamus_Vol.mm3,4.93,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Thalamus_Vol.mm3,410,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Hypothalamus_Vol.mm3,152,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Subthalamus_Vol.mm3,77.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Pallidum_Vol.mm3,73.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Nucleus_subthalamicus_Vol.mm3,4.45,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Capsula_interna_Vol.mm3,62.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saguinus oedipus,Tractus_opticus_Vol.mm3,50.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Epithalamus_Vol.mm3,30.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Thalamus_Vol.mm3,2930,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Hypothalamus_Vol.mm3,629,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Subthalamus_Vol.mm3,860,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Pallidum_Vol.mm3,807,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Nucleus_subthalamicus_Vol.mm3,52.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Capsula_interna_Vol.mm3,570,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Ateles geoffroyi,Tractus_opticus_Vol.mm3,204,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Epithalamus_Vol.mm3,31,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Thalamus_Vol.mm3,2959,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Hypothalamus_Vol.mm3,624,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Subthalamus_Vol.mm3,909,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Pallidum_Vol.mm3,845,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Nucleus_subthalamicus_Vol.mm3,63.8,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Capsula_interna_Vol.mm3,612,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lagothrix lagothricha,Tractus_opticus_Vol.mm3,203,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Epithalamus_Vol.mm3,23.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Thalamus_Vol.mm3,2163,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Hypothalamus_Vol.mm3,418,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Subthalamus_Vol.mm3,609,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Pallidum_Vol.mm3,567,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Nucleus_subthalamicus_Vol.mm3,41.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Capsula_interna_Vol.mm3,549,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cebus albifrons,Tractus_opticus_Vol.mm3,207,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Epithalamus_Vol.mm3,8.86,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Thalamus_Vol.mm3,731,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Hypothalamus_Vol.mm3,207,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Subthalamus_Vol.mm3,180,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Pallidum_Vol.mm3,169,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Nucleus_subthalamicus_Vol.mm3,11.5,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Capsula_interna_Vol.mm3,132,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Saimiri sciureus,Tractus_opticus_Vol.mm3,117,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Epithalamus_Vol.mm3,27.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Thalamus_Vol.mm3,2933,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Hypothalamus_Vol.mm3,681,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Subthalamus_Vol.mm3,726,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Pallidum_Vol.mm3,674,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Nucleus_subthalamicus_Vol.mm3,52.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Capsula_interna_Vol.mm3,708,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Lophocebus albigena,Tractus_opticus_Vol.mm3,308,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Epithalamus_Vol.mm3,65.4,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Thalamus_Vol.mm3,4788,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Hypothalamus_Vol.mm3,1076,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Subthalamus_Vol.mm3,1241,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Pallidum_Vol.mm3,1147,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Nucleus_subthalamicus_Vol.mm3,94.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Capsula_interna_Vol.mm3,1257,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Papio anubis,Tractus_opticus_Vol.mm3,601,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Epithalamus_Vol.mm3,17.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Thalamus_Vol.mm3,1916,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Hypothalamus_Vol.mm3,410,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Subthalamus_Vol.mm3,431,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Pallidum_Vol.mm3,405,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Nucleus_subthalamicus_Vol.mm3,25.7,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Capsula_interna_Vol.mm3,421,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Cercopithecus ascanius,Tractus_opticus_Vol.mm3,320,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Epithalamus_Vol.mm3,29.6,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Thalamus_Vol.mm3,3036,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Hypothalamus_Vol.mm3,671,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Subthalamus_Vol.mm3,587,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Pallidum_Vol.mm3,550,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Nucleus_subthalamicus_Vol.mm3,37.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Capsula_interna_Vol.mm3,564,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Nasalis larvatus,Tractus_opticus_Vol.mm3,304,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Epithalamus_Vol.mm3,22.3,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Thalamus_Vol.mm3,2164,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Hypothalamus_Vol.mm3,484,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Subthalamus_Vol.mm3,553,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Pallidum_Vol.mm3,521,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Nucleus_subthalamicus_Vol.mm3,31.9,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Capsula_interna_Vol.mm3,460,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Piliocolobus badius,Tractus_opticus_Vol.mm3,201,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Hylobates lar,Epithalamus_Vol.mm3,31.2,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Hylobates lar,Thalamus_Vol.mm3,3226,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Hylobates lar,Hypothalamus_Vol.mm3,629,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
Hylobates lar,Subthalamus_Vol.mm3,777,Stephan_etal_1981_TableVIII,Selected_collection,1981,8
