"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXII.tsv","10.1159%2F000155963_TableXII.tsv","mentions related name",FALSE,TRUE,"240;241","239:   ""Stephan_etal_1981_TableXI""    = ""10.1159%2F000155963_TableXI"", | 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", || 240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXIII.tsv","10.1159%2F000155963_TableXIII.tsv","mentions related name",FALSE,TRUE,"241","240:   ""Stephan_etal_1981_TableXII""   = ""10.1159%2F000155963_TableXII"", | 241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXIV.tsv","10.1159%2F000155963_TableXIV.tsv","mentions related name",FALSE,TRUE,"242","241:   ""Stephan_etal_1981_TableXIII""  = ""10.1159%2F000155963_TableXIII"", | 242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXV.tsv","10.1159%2F000155963_TableXV.tsv","mentions related name",FALSE,TRUE,"243;244","242:   ""Stephan_etal_1981_TableXIV""   = ""10.1159%2F000155963_TableXIV"", | 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", || 243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableXVI.tsv","10.1159%2F000155963_TableXVI.tsv","mentions related name",FALSE,TRUE,"244","243:   ""Stephan_etal_1981_TableXV""    = ""10.1159%2F000155963_TableXV"", | 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000156277_TableI.tsv","10.1159%2F000156277_TableI.tsv","mentions related name",FALSE,TRUE,"256","255:   # empty on 2026-08-12). Safe to delete once the registry has held for a while. | 256:   ""Matano__1986_TableI""                  = ""10.1159%2F000156277_TableI"") | 257: "
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000323671_SupplementaryTable1.tsv","10.1159%2F000323671_SupplementaryTable1.tsv","mentions related name",FALSE,TRUE,"248","247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"","
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2011/comparison/10.1159%2F000323671_SupplementaryTable1.tsv","10.1159%2F000323671_SupplementaryTable1.tsv","mentions related name",FALSE,TRUE,"248","247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"","
"__merging_volumes/volumes_compiled_select.R","Baron_etal_1988/Baron_etal_1988_Table1.csv","Baron_etal_1988_Table1.csv","mentions related name",FALSE,TRUE,"166","165:   ""Matano_etal_1985_b_Table1"",            ""Selected_collection"",  1985, | 166:   ""Matano__1986_TableI"",                  ""Selected_collection"",  1986,  # vestibular nuclei, ONE SIDE (_unilateral terms); superseded by Baron_etal_1988_Table1 (bilateral, all 46 spp.) where both are selected | 167:   # -- Zilles & Rehkämper 1988 (Pongo, structure-rows) -----------------------------------------"
"__merging_volumes/volumes_compiled_select.R","Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table1.csv","Bauernfeind_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"182;385","181:   # -- Bauernfeind et al. 2013 (insula; Table1 = LEFT, Table2 = RIGHT) -------------------------- | 182:   ""Bauernfeind_etal_2013_Table1"",         ""Selected_collection"",  2013, | 183:   ""Bauernfeind_etal_2013_Table2"",         ""Selected_collection"",  2013, || 384:   } | 385:   if (it == ""Bauernfeind_etal_2013_Table1"") {                   # per-individual -> species means (Pongo merge), mg->g | 386:     df <- df %>% mutate(lab = ifelse(Species %in% c(""Pongo abelii"",""Pongo pygmaeus""),"
"__merging_volumes/volumes_compiled_select.R","Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table2.csv","Bauernfeind_etal_2013_Table2.csv","mentions related name",FALSE,TRUE,"183;245;393","182:   ""Bauernfeind_etal_2013_Table1"",         ""Selected_collection"",  2013, | 183:   ""Bauernfeind_etal_2013_Table2"",         ""Selected_collection"",  2013, | 184:   # -- de Sousa et al. 2013 (bilateral LGN + brain mass) --------------------------------------- || 244:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 246:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", || 392:   } | 393:   if (it == ""Bauernfeind_etal_2013_Table2"") {                   # per-individual RIGHT insula -> species means (Pongo merge), already mm3 | 394:     df <- df %>% mutate(lab = ifelse(Species %in% c(""Pongo abelii"",""Pongo pygmaeus""),"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2010/deSousa_etal_2010_SupTable2.csv","deSousa_etal_2010_SupTable2.csv","mentions related name",FALSE,TRUE,"94","93: # and publishes the 2x-left LGN), whereas for `Area_striata_grey_matter` the doubled figures live in | 94: # deSousa_etal_2010_SupTable2, which is NOT selected — so excluding it prevents no redundancy today | 95: # and simply leaves the de Sousa hominoids with a `_left` V1 and no bilateral partner. It is kept"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2010/deSousa_etal_2010_Table1.csv","deSousa_etal_2010_Table1.csv","mentions related name",FALSE,TRUE,"180;405","179:   # -- de Sousa et al. 2010 (Table 1: per-specimen brain/neocortex/LEFT V1/LEFT LGN) ------------ | 180:   ""deSousa_etal_2010_Table1"",             ""Selected_collection"",  2010, | 181:   # -- Bauernfeind et al. 2013 (insula; Table1 = LEFT, Table2 = RIGHT) -------------------------- || 404:   } | 405:   if (it == ""deSousa_etal_2010_Table1"")                          # per-specimen hominoid volumes: cm3 -> mm3 (specimens collapse to a species mean in step 5a). V1/LGN are LEFT-only and printed UNDOUBLED (laterality_known.csv, doubling = none); neocortex + whole brain are both-hemisphere. The doubled 2x-left figures are the same paper's Supp. Table 2 (doubling = by_source), not in this selection. | 406:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000))"
"__merging_volumes/volumes_compiled_select.R","deSousa_etal_2013/deSousa_etal_2013_Table1.csv","deSousa_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"92;185","91: # the same measurement into the merge, so we exclude these stems here. The two stems differ in how | 92: # live that risk is: `Corpus_geniculatum_laterale` IS at risk (deSousa_etal_2013_Table1 is selected | 93: # and publishes the 2x-left LGN), whereas for `Area_striata_grey_matter` the doubled figures live in || 184:   # -- de Sousa et al. 2013 (bilateral LGN + brain mass) --------------------------------------- | 185:   ""deSousa_etal_2013_Table1"",             ""Selected_collection"",  2013, | 186:   # -- Smaers et al. 2011 Suppl. Table 1 (TOTAL frontal lobe grey matter) ----------------------"
"__merging_volumes/volumes_compiled_select.R","Frahm_etal_1982/Frahm_etal_1982_Table2.csv","Frahm_etal_1982_Table2.csv","mentions related name",FALSE,TRUE,"158","157:   # Recover it downstream as Neocortex_white_matter / Neocortex x 100. | 158:   ""Frahm_etal_1982_Table2"",               ""Selected_collection"",  1982, | 159:   # -- Frahm et al. 1984 (area striata: total, grey, lamina 1, laminae 2-6, white) -------------"
"__merging_volumes/volumes_compiled_select.R","Frahm_etal_1984/Frahm_etal_1984_Table1.csv","Frahm_etal_1984_Table1.csv","mentions related name",FALSE,TRUE,"160","159:   # -- Frahm et al. 1984 (area striata: total, grey, lamina 1, laminae 2-6, white) ------------- | 160:   ""Frahm_etal_1984_Table1"",               ""Selected_collection"",  1984, | 161:   # -- Stephan et al. 1984 Table 1 (LGN / corpus geniculatum laterale) -------------------------"
"__merging_volumes/volumes_compiled_select.R","MacLeod_etal_2003/MacLeod_etal_2003_Table1.csv","MacLeod_etal_2003_Table1.csv","mentions related name",FALSE,TRUE,"177;246;401","176:   # -- MacLeod et al. 2003 (cerebellum; Table1 Yerkes sample, Table2 Hirnforschung sample) ------ | 177:   ""MacLeod_etal_2003_Table1"",             ""Selected_collection"",  2003, | 178:   ""MacLeod_etal_2003_Table2"",             ""Selected_collection"",  2003, || 245:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 246:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", || 400:   } | 401:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"", ""MacLeod_etal_2003_"")) { | 402:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"__merging_volumes/volumes_compiled_select.R","MacLeod_etal_2003/MacLeod_etal_2003_Table2.csv","MacLeod_etal_2003_Table2.csv","mentions related name",FALSE,TRUE,"178;247;401","177:   ""MacLeod_etal_2003_Table1"",             ""Selected_collection"",  2003, | 178:   ""MacLeod_etal_2003_Table2"",             ""Selected_collection"",  2003, | 179:   # -- de Sousa et al. 2010 (Table 1: per-specimen brain/neocortex/LEFT V1/LEFT LGN) ------------ || 246:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", || 400:   } | 401:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"", ""MacLeod_etal_2003_"")) { | 402:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"__merging_volumes/volumes_compiled_select.R","Matano__1986/Matano__1986_TableI.csv","Matano__1986_TableI.csv","mentions related name",FALSE,TRUE,"166;256","165:   ""Matano_etal_1985_b_Table1"",            ""Selected_collection"",  1985, | 166:   ""Matano__1986_TableI"",                  ""Selected_collection"",  1986,  # vestibular nuclei, ONE SIDE (_unilateral terms); superseded by Baron_etal_1988_Table1 (bilateral, all 46 spp.) where both are selected | 167:   # -- Zilles & Rehkämper 1988 (Pongo, structure-rows) ----------------------------------------- || 255:   # empty on 2026-08-12). Safe to delete once the registry has held for a while. | 256:   ""Matano__1986_TableI""                  = ""10.1159%2F000156277_TableI"") | 257: "
"__merging_volumes/volumes_compiled_select.R","Matano_etal_1985_a/Matano_etal_1985_a_Table1.csv","Matano_etal_1985_a_Table1.csv","mentions related name",FALSE,TRUE,"164","163:   # -- Matano et al. 1985 a (cerebellar nuclei) and b (ventral pons) --------------------------- | 164:   ""Matano_etal_1985_a_Table1"",            ""Selected_collection"",  1985, | 165:   ""Matano_etal_1985_b_Table1"",            ""Selected_collection"",  1985,"
"__merging_volumes/volumes_compiled_select.R","Matano_etal_1985_b/Matano_etal_1985_b_Table1.csv","Matano_etal_1985_b_Table1.csv","mentions related name",FALSE,TRUE,"165","164:   ""Matano_etal_1985_a_Table1"",            ""Selected_collection"",  1985, | 165:   ""Matano_etal_1985_b_Table1"",            ""Selected_collection"",  1985, | 166:   ""Matano__1986_TableI"",                  ""Selected_collection"",  1986,  # vestibular nuclei, ONE SIDE (_unilateral terms); superseded by Baron_etal_1988_Table1 (bilateral, all 46 spp.) where both are selected"
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable1.csv","Smaers_etal_2011_SupplementaryTable1.csv","mentions related name",FALSE,TRUE,"205;248;407","204:   # for coverage — see crosspub_Smaers2017_FINDINGS.md for the 2010 vs 2011 value drift. | 205:   ""Smaers_etal_2011_SupplementaryTable1"", ""Selected_collection"",  2011, | 206:   # -- Smaers et al. 2017 Table S1 part 1 (cortical volumes) ----------------------------------- || 247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", || 406:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000)) | 407:   if (it == ""Smaers_etal_2011_SupplementaryTable1"") {            # per-individual TOTAL frontal -> species means of COMBINED L+R (cm3->mm3) | 408:     # GREY ONLY, WHOLE LOBE ONLY (see the selection comment above). `frontal_grey_total_cm3` is"
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2017/_superseded_single_table/Smaers_etal_2017_TableS1.csv","Smaers_etal_2017_TableS1.csv","mentions related name",FALSE,TRUE,"213;249;250;422","212:   # `review` because it was never published anywhere it can be checked against. | 213:   ""Smaers_etal_2017_TableS1part1"",        ""Selected_collection"",  2017 | 214: ) || 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", || 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", | 251:   # Matano 1986: __ReadMe.xlsx row 185 lost its ""Item number"" (col D), so the K/L formulas render || 421:   } | 422:   if (it == ""Smaers_etal_2017_TableS1part1"") { | 423:     # Species are printed with underscores and, for the apes, as trinomials"
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2017/Smaers_etal_2017_TableS1part1.csv","Smaers_etal_2017_TableS1part1.csv","mentions related name",FALSE,TRUE,"213;249;422","212:   # `review` because it was never published anywhere it can be checked against. | 213:   ""Smaers_etal_2017_TableS1part1"",        ""Selected_collection"",  2017 | 214: ) || 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", || 421:   } | 422:   if (it == ""Smaers_etal_2017_TableS1part1"") { | 423:     # Species are printed with underscores and, for the apes, as trinomials"
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2017/Smaers_etal_2017_TableS1part2.csv","Smaers_etal_2017_TableS1part2.csv","mentions related name",FALSE,TRUE,"250","249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", | 251:   # Matano 1986: __ReadMe.xlsx row 185 lost its ""Item number"" (col D), so the K/L formulas render"
"__merging_volumes/volumes_compiled_select.R","Smaers_etal_2017/comparison/Smaers.csv","Smaers.csv","mentions related name",FALSE,TRUE,"63;132;186;188;198;199;202;204;205;206;209;213;225;248;249;250;407;422","62: ## ============================================================================================ | 63: selection_name <- ""Stephan-collection core + de Sousa/Matano/Zilles/Bauernfeind/MacLeod/Smaers"" | 64: output_suffix  <- ""_select""          # every file this script writes carries this suffix || 131: ##   Stephan et al. 1981 (16 printed tables) | de Sousa et al. 2010 | de Sousa et al. 2013 | 132: ##   Matano et al. 1985a/b | Smaers et al. 2017 | Zilles & Rehkämper 1988 | 133: ##   Bauernfeind et al. 2013 | MacLeod et al. 2003 || 185:   ""deSousa_etal_2013_Table1"",             ""Selected_collection"",  2013, | 186:   # -- Smaers et al. 2011 Suppl. Table 1 (TOTAL frontal lobe grey matter) ---------------------- | 187:   # The whole-lobe measurement, NOT a subregion: `frontal_grey_total_cm3` = left + right frontal || 187:   # The whole-lobe measurement, NOT a subregion: `frontal_grey_total_cm3` = left + right frontal | 188:   # grey, per individual, 26 individuals -> 19 species (18 anthropoids + Homo, n = 8). Smaers' | 189:   # OWN primary volumetry on the C. & O. Vogt / Stephan-Collection brains, so it is a Tier-1 || 197:   #   * the frontal SUBREGIONS are deliberately not taken: Suppl. Table 2 (`sec5_*`, the cumulative | 198:   #     anterior-frontal block Smaers 2017 republishes as `prefrontal`) is NOT in this selection and | 199:   #     is not term-mapped, and Smaers 2017 `frontal_motor` is a posterior section block. || 198:   #     anterior-frontal block Smaers 2017 republishes as `prefrontal`) is NOT in this selection and | 199:   #     is not term-mapped, and Smaers 2017 `frontal_motor` is a posterior section block. | 200:   #     Those two do NOT partition the lobe — summed they are only ~36% of frontal_grey_total || 201:   #     (53-68% short in all 19 spp.), so total frontal grey cannot be rebuilt from them. | 202:   # Superseded by nothing; supersedes nothing. Smaers et al. 2010 Table 1 carries an earlier | 203:   # vintage of the same column for 18 of these 19 species (no Homo) and is therefore not needed || 203:   # vintage of the same column for 18 of these 19 species (no Homo) and is therefore not needed | 204:   # for coverage — see crosspub_Smaers2017_FINDINGS.md for the 2010 vs 2011 value drift. | 205:   ""Smaers_etal_2011_SupplementaryTable1"", ""Selected_collection"",  2011, || 204:   # for coverage — see crosspub_Smaers2017_FINDINGS.md for the 2010 vs 2011 value drift. | 205:   ""Smaers_etal_2011_SupplementaryTable1"", ""Selected_collection"",  2011, | 206:   # -- Smaers et al. 2017 Table S1 part 1 (cortical volumes) ----------------------------------- || 205:   ""Smaers_etal_2011_SupplementaryTable1"", ""Selected_collection"",  2011, | 206:   # -- Smaers et al. 2017 Table S1 part 1 (cortical volumes) ----------------------------------- | 207:   # NEWEST table in the selection, so on recency alone it would supersede everything it covers. || 208:   # It is a COMPILATION: primary_visual = de Sousa 2010 = Frahm 1984 area striata (value-matched | 209:   # EXACT), prefrontal = Smaers 2011 Suppl. Table 2, other_association = a derived residual. Those | 210:   # six columns carry `skip` rows in volumes_select_value_flags.csv and are reported in the README || 212:   # `review` because it was never published anywhere it can be checked against. | 213:   ""Smaers_etal_2017_TableS1part1"",        ""Selected_collection"",  2017 | 214: ) || 224: # Remove an entry once its registry row is correct. (Same list as volumes_compiled.R, trimmed to | 225: # the items this script can select, plus Smaers 2017.) | 226: enc_override <- c( || 247:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", || 248:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", || 249:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 250:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", | 251:   # Matano 1986: __ReadMe.xlsx row 185 lost its ""Item number"" (col D), so the K/L formulas render || 406:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000)) | 407:   if (it == ""Smaers_etal_2011_SupplementaryTable1"") {            # per-individual TOTAL frontal -> species means of COMBINED L+R (cm3->mm3) | 408:     # GREY ONLY, WHOLE LOBE ONLY (see the selection comment above). `frontal_grey_total_cm3` is || 421:   } | 422:   if (it == ""Smaers_etal_2017_TableS1part1"") { | 423:     # Species are printed with underscores and, for the apes, as trinomials"
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableI.csv","Stephan_etal_1981_TableI.csv","mentions related name",FALSE,TRUE,"138;139;140;141;146;229;230;231;232;237;820","137:   # -- Stephan, Frahm & Baron 1981, Folia Primatol (one paper, 16 printed tables) -------------- | 138:   ""Stephan_etal_1981_TableI"",             ""Selected_collection"",  1981, | 139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, || 138:   ""Stephan_etal_1981_TableI"",             ""Selected_collection"",  1981, | 139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, | 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, || 139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, | 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, | 141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, || 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, | 141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, | 142:   ""Stephan_etal_1981_TableV"",             ""Selected_collection"",  1981, || 145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, | 147:   ""Stephan_etal_1981_TableX"",             ""Selected_collection"",  1981, || 228:   # drifted VIII/IX/X registry encodings (000155964/5/6) cannot send those tables to a missing TSV. | 229:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", || 229:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", || 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 233:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", || 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 238:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"", || 819:   # `tie_rule = ""mean""` can write ""A + B"" into Source. Split on that separator and match EXACTLY: | 820:   # item names here are prefix-nested (Stephan_etal_1981_TableI is a substring of ..._TableIII), so | 821:   # substring matching would mis-attribute the moment a Stephan table is registered `by_source`."
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableII.csv","Stephan_etal_1981_TableII.csv","mentions related name",FALSE,TRUE,"139;140;230;231","138:   ""Stephan_etal_1981_TableI"",             ""Selected_collection"",  1981, | 139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, | 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, || 139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, | 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, | 141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, || 229:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIII.csv","Stephan_etal_1981_TableIII.csv","mentions related name",FALSE,TRUE,"140;231","139:   ""Stephan_etal_1981_TableII"",            ""Selected_collection"",  1981, | 140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, | 141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, || 230:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIV.csv","Stephan_etal_1981_TableIV.csv","mentions related name",FALSE,TRUE,"141;232","140:   ""Stephan_etal_1981_TableIII"",           ""Selected_collection"",  1981, | 141:   ""Stephan_etal_1981_TableIV"",            ""Selected_collection"",  1981, | 142:   ""Stephan_etal_1981_TableV"",             ""Selected_collection"",  1981, || 231:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 232:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 233:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"","
"__merging_volumes/volumes_compiled_select.R","Stephan_etal_1981/per_table/Stephan_etal_1981_TableIX.csv","Stephan_etal_1981_TableIX.csv","mentions related name",FALSE,TRUE,"146;237","145:   ""Stephan_etal_1981_TableVIII"",          ""Selected_collection"",  1981, | 146:   ""Stephan_etal_1981_TableIX"",            ""Selected_collection"",  1981, | 147:   ""Stephan_etal_1981_TableX"",             ""Selected_collection"",  1981, || 236:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 237:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 238:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"","
