repo,path,line,found,canonical,kind,severity,action,context,in_scope
PUB,_keys/variable_catalog.csv,132,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,""O, n"",NA,(structure-agnostic; see data columns),NA,O.n,count (number),NA,both,Mammals,number",yes
PUB,_keys/variable_catalog.csv,168,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,N/mg,NA,(structure-agnostic; see data columns),NA,N.p.mg,density (per mass/volume),NA,both,Ma",yes
PUB,_keys/variable_catalog.csv,169,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,O/mg,NA,(structure-agnostic; see data columns),NA,O.p.mg,density (per mass/volume),NA,both,Ma",yes
PUB,_keys/variable_catalog.csv,184,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,""Mass, g"",NA,(structure-agnostic; see data columns),NA,Mass.g,mass,NA,both,Mammals,mass (g)",yes
PUB,_keys/variable_catalog.csv,212,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,% Neurons,NA,(structure-agnostic; see data columns),NA,p.C.N,proportion (of CNS/body/brain),N",yes
PUB,_keys/variable_catalog.csv,223,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,O/N,NA,(structure-agnostic; see data columns),NA,O.p.N,ratio (per neuron),NA,both,Mammals,""O/",yes
PUB,_keys/variable_catalog.csv,401,Brodmann_1913,Brodmann__1913,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brodmann__1913,Brodmann_1913_Table1,BrainWeight.g,brain,Brain,cell_counts,Mass.g,mass,NA,primary,Mammalia (all orders),brain weight",yes
PUB,_keys/variable_catalog.csv,449,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,total_cb_cx_volume_mm3,CerebellarCortex,CerebellarCortex,NA,Volume.mm3,volume,NA,primary,Mammalia,total cerebella",yes
PUB,_keys/variable_catalog.csv,450,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,hemisphere_excl_fl_mm3,CerebellarHemisphere,CerebellarHemisphere,NA,Volume.mm3,volume,NA,primary,Mammalia,""volume",yes
PUB,_keys/variable_catalog.csv,452,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,ratio_hemisph_vermis,CerebellarOrganization,CerebellarOrganization,NA,Ratio,Ratio,NA,derived,Mammalia,ratio of he",yes
PUB,_keys/variable_catalog.csv,453,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,vermis_excl_cb10_mm3,CerebellarVermis,CerebellarVermis,NA,Volume.mm3,volume,NA,primary,Mammalia,""volume of cerebe",yes
PUB,_keys/variable_catalog.csv,455,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,cb_white_matter_mm3,CerebellarWhiteMatter,CerebellarWhiteMatter,NA,Volume.mm3,volume,NA,primary,Mammalia,""volume ",yes
PUB,_keys/variable_catalog.csv,511,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,foliation_index,Cerebellum,Cerebellum,cell_counts,Index,size index (allometric),NA,derived,Mammalia,foliation ind",yes
PUB,_keys/variable_catalog.csv,512,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,foliation_index,Cerebellum,Cerebellum,brain_structure_volume,Index,size index (allometric),NA,derived,Mammalia,fo",yes
PUB,_keys/variable_catalog.csv,515,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,cb_ext_surface_esa_mm2,Cerebellum,Cerebellum,cell_counts,Surface.mm2,surface area,NA,primary,Mammalia,""external s",yes
PUB,_keys/variable_catalog.csv,516,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,cb_ext_surface_esa_mm2,Cerebellum,Cerebellum,brain_structure_volume,Surface.mm2,surface area,NA,primary,Mammalia,",yes
PUB,_keys/variable_catalog.csv,517,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,cb_pial_surface_psa_mm2,Cerebellum,Cerebellum,cell_counts,Surface.mm2,surface area,NA,primary,Mammalia,""total pia",yes
PUB,_keys/variable_catalog.csv,518,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,cb_pial_surface_psa_mm2,Cerebellum,Cerebellum,brain_structure_volume,Surface.mm2,surface area,NA,primary,Mammalia",yes
PUB,_keys/variable_catalog.csv,523,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,total_cb_volume_mm3,Cerebellum,Cerebellum,cell_counts,Volume.mm3,volume,NA,primary,Mammalia,total volume of the c",yes
PUB,_keys/variable_catalog.csv,524,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,total_cb_volume_mm3,Cerebellum,Cerebellum,brain_structure_volume,Volume.mm3,volume,NA,primary,Mammalia,total volu",yes
PUB,_keys/variable_catalog.csv,576,Brodmann_1913,Brodmann__1913,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brodmann__1913,Brodmann_1913_Table1,CorticalSurface_1hemisphere.mm2,cerebral cortex,CerebralCortex,cell_counts,Area.mm2,surface area,NA,prim",yes
PUB,_keys/variable_catalog.csv,638,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,deep_cb_nu_volume_mm3,DeepCerebellarNuclei,DeepCerebellarNuclei,NA,Volume.mm3,volume,NA,primary,Mammalia,""volume ",yes
PUB,_keys/variable_catalog.csv,687,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,flocculo_nodular_cb_cx_mm3,FlocculonodularLobe,FlocculonodularLobe,NA,Volume.mm3,volume,NA,primary,Mammalia,""volu",yes
PUB,_keys/variable_catalog.csv,1266,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,pn_rttg_volume_mm3,PontinePrecerebellarNuclei,PontinePrecerebellarNuclei,NA,Volume.mm3,volume,NA,primary,Mammalia",yes
PUB,_keys/variable_catalog.csv,1566,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,brain_volume_mm3,WholeBrain,WholeBrain,cell_counts,Volume.mm3,volume,NA,primary,Mammalia,whole brain volume in cu",yes
PUB,_keys/variable_catalog.csv,1589,Brodmann_1913,Brodmann__1913,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brodmann__1913,Brodmann_1913_Table1,SulcalCortex_pct,cerebral cortex (sulcal),cerebral cortex (sulcal),NA,pct,percentage (relative),NA,secon",yes
PUB,_keys/variable_catalog.csv,1590,Brodmann_1913,Brodmann__1913,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brodmann__1913,Brodmann_1913_Table1,SulcalCortex.mm2,cerebral cortex (sulcal),cerebral cortex (sulcal),NA,Area.mm2,surface area,NA,primary,M",yes
PUB,_keys/variable_catalog.csv,1591,Brodmann_1913,Brodmann__1913,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brodmann__1913,Brodmann_1913_Table1,HemisphereWeight.g,cerebral hemisphere,cerebral hemisphere,NA,Mass.g,mass,NA,primary,Mammalia (all order",yes
PUB,_keys/packages_used.csv,371,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2.R"",""readxl""",yes
PUB,_keys/packages_used.csv,372,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2.R"",""readr""",yes
PUB,_keys/packages_used.csv,373,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2.R"",""dplyr""",yes
PUB,_keys/packages_used.csv,374,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2.R"",""stringr""",yes
PUB,_keys/packages_used.csv,375,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R"",""readxl""",yes
PUB,_keys/packages_used.csv,376,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R"",""readr""",yes
PUB,_keys/packages_used.csv,377,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R"",""dplyr""",yes
PUB,_keys/packages_used.csv,378,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R"",""tidyr""",yes
PUB,_keys/packages_used.csv,379,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R"",""stringr""",yes
PUB,_keys/variable_catalog_compatibility.csv,3,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","(structure-agnostic; see data columns) | mass,(structure-agnostic; see data columns),mass,26,17,AvelinodeSouza_etal_2025; Burish_etal_2010; ",yes
PUB,_keys/variable_catalog_compatibility.csv,4,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Cerebellum | volume,Cerebellum,volume,36,14,Ashwell__2020; Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Kochiyama_etal_2018; MacLeod_eta",yes
PUB,_keys/variable_catalog_compatibility.csv,4,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Cerebellum | volume,Cerebellum,volume,36,14,Ashwell__2020; Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Kochiyama_etal_2018; MacLeod_eta",yes
PUB,_keys/variable_catalog_compatibility.csv,5,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Neocortex | volume,Neocortex,volume,30,13,Baron_etal_1996; Campos_Welker_1976; Changizi__2001; Ebinger__1974; Frahm_etal_1982; Frahm_etal_19",yes
PUB,_keys/variable_catalog_compatibility.csv,11,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Hippocampus | volume,Hippocampus,volume,22,11,Barger_etal_2014; Baron_etal_1996; Campos_Welker_1976; Ebinger__1974; Frahm_Zilles_1994; Frahm",yes
PUB,_keys/variable_catalog_compatibility.csv,13,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Septum | volume,Septum,volume,16,8,Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Reep_etal_2007; Schleifenbaum__1973; Stephan_etal_1970; ",yes
PUB,_keys/variable_catalog_compatibility.csv,14,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Striatum | volume,Striatum,volume,16,8,Barger_etal_2014; Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Schleifenbaum__1973; Stephan_etal_",yes
PUB,_keys/variable_catalog_compatibility.csv,15,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Brain | mass,Brain,mass,11,8,Brodmann__1913; Burger_etal_2019; Changizi_Shimojo_2005; HerculanoHouzel__2015; Karl_etal_2024; Lewitus_etal_20",yes
PUB,_keys/variable_catalog_compatibility.csv,16,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Medulla_oblongata | volume,Medulla_oblongata,volume,9,8,Baron_etal_1996; Ebinger__1974; Reep_etal_2007; Schleifenbaum__1973; Sherwood_etal_2",yes
PUB,_keys/variable_catalog_compatibility.csv,18,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Amygdala | volume,Amygdala,volume,16,7,Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Reep_etal_2007; Stephan_etal_1981; Stephan_etal_1987",yes
PUB,_keys/variable_catalog_compatibility.csv,19,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Mesencephalon | volume,Mesencephalon,volume,14,7,Baron_etal_1996; Ebinger__1974; Reep_etal_2007; Schleifenbaum__1973; Stephan_etal_1970; Ste",yes
PUB,_keys/variable_catalog_compatibility.csv,20,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Diencephalon | volume,Diencephalon,volume,7,7,Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Schleifenbaum__1973; Stephan_etal_1970; Steph",yes
PUB,_keys/variable_catalog_compatibility.csv,22,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Telencephalon | volume,Telencephalon,volume,7,7,Baron_etal_1996; Ebinger__1974; Frahm_etal_1997; Schleifenbaum__1973; Stephan_etal_1970; Ste",yes
PUB,_keys/variable_catalog_compatibility.csv,42,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Area_striata_grey_matter | volume,Area_striata_grey_matter,volume,5,5,Frahm_etal_1984; Frahm_etal_1998; Zilles__Rehkamper_1988; deSousa_etal",yes
PUB,_keys/variable_catalog_compatibility.csv,53,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Palaeocortex | volume,Palaeocortex,volume,4,4,Frahm_etal_1997; Reep_etal_2007; Stephan_etal_1981; Zilles__Rehkamper_1988,""Insectivora, Scand",yes
PUB,_keys/variable_catalog_compatibility.csv,62,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","(structure-agnostic; see data columns) | ratio,(structure-agnostic; see data columns),ratio,4,3,DosSantos_etal_2020; Kochiyama_etal_2018; We",yes
PUB,_keys/variable_catalog_compatibility.csv,83,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Cerebellum | size index (allometric),Cerebellum,size index (allometric),4,2,Ashwell__2020; Weaver_2001,""Mammalia; monkeys, apes, fossil homi",yes
PUB,_keys/variable_catalog_compatibility.csv,104,MedinaGonzalez_2026,MedinaGonzalez__2026,generated_output,P3,"stale generated file - regenerate, do not hand-edit","whole-organism | category,whole-organism,category,3,2,MedinaGonzalez_2026; Ruf_Geiser_2015,""Birds & mammals (43 birds, 171 mammals); Mammals",yes
PUB,_keys/variable_catalog_compatibility.csv,125,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Neocortex_grey_matter | volume,Neocortex_grey_matter,volume,2,2,Frahm_etal_1982; Zilles__Rehkamper_1988,""Insectivora, Scandentia & Primates;",yes
PUB,_keys/variable_catalog_compatibility.csv,126,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Neocortex_white_matter | volume,Neocortex_white_matter,volume,2,2,Frahm_etal_1982; Zilles__Rehkamper_1988,""Insectivora, Scandentia & Primate",yes
PUB,_keys/variable_catalog_compatibility.csv,138,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Pallidum | volume,Pallidum,volume,2,2,Stephan_etal_1981; Zilles__Rehkamper_1988,""Insectivora, Scandentia & Primates; Primates (Pongo)"",prima",yes
PUB,_keys/variable_catalog_compatibility.csv,143,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Prepiriform_cortex | volume,Prepiriform_cortex,volume,2,2,Baron_etal_1987; Zilles__Rehkamper_1988,""Insectivora, Scandentia & Primates; Prima",yes
PUB,_keys/variable_catalog_compatibility.csv,277,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","NetBrain | mass,NetBrain,mass,2,1,Weaver_2001,""monkeys, apes, fossil hominids, humans"",secondary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,280,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","PosteriorCranialFossa | volume,PosteriorCranialFossa,volume,2,1,Weaver_2001,hominoids,primary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,402,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","EntorhinalCortex | volume,EntorhinalCortex,volume,1,1,Zilles__Rehkamper_1988,Primates (Pongo),primary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,470,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","NetBrain | size index (allometric),NetBrain,size index (allometric),1,1,Weaver_2001,""monkeys, apes, fossil hominids, humans"",secondary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,489,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Pons | volume,Pons,volume,1,1,Zilles__Rehkamper_1988,Primates (Pongo),primary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,542,MedinaGonzalez_2026,MedinaGonzalez__2026,generated_output,P3,"stale generated file - regenerate, do not hand-edit","limb | angle.deg,limb,angle.deg,1,1,MedinaGonzalez_2026,Mammals,info,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,543,MedinaGonzalez_2026,MedinaGonzalez__2026,generated_output,P3,"stale generated file - regenerate, do not hand-edit","limb | category,limb,category,1,1,MedinaGonzalez_2026,Mammals,primary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,544,MedinaGonzalez_2026,MedinaGonzalez__2026,generated_output,P3,"stale generated file - regenerate, do not hand-edit","limb | percentage (relative),limb,percentage (relative),1,1,MedinaGonzalez_2026,Mammals,primary,FALSE",yes
PUB,_keys/variable_catalog_compatibility.csv,555,MedinaGonzalez_2026,MedinaGonzalez__2026,generated_output,P3,"stale generated file - regenerate, do not hand-edit","whole-organism | Speed,whole-organism,Speed,1,1,MedinaGonzalez_2026,Mammals,primary,FALSE",yes
PUB,_keys/specimen_crosswalk/SCHEMA.md,44,MacLeod_2000,MacLeod__2000,doc,P4,prose/README - text fix,| `item_reference` | the specific table item (e.g. `MacLeod_2000_APPENDIXI`). |,yes
PUB,_keys/specimen_crosswalk/IDENTIFIER_JOIN_PASS_METHOD.md,61,MacLeod_2000,MacLeod__2000,doc_deliberate,none,documents the mismatch on purpose - leave,"1. Fix the `MacLeod_2000` / `MacLeod__2000` key mismatch — largest gain, one string.",yes
PUB,Weaver__2001/Weaver__2001_TableA-15.ReadMe.md,11,Weaver_2001,Weaver__2001,doc_deliberate,none,documents the mismatch on purpose - leave,"> **Folder-naming note.** The repo registry (`__ReadMe.xlsx`) lists the publication as **`Weaver__2001`** (double underscore, the single-aut",yes
PUB,Weaver__2001/Weaver__2001_TableA-15.ReadMe.md,11,Weaver_2001,Weaver__2001,doc_deliberate,none,documents the mismatch on purpose - leave,"> **Folder-naming note.** The repo registry (`__ReadMe.xlsx`) lists the publication as **`Weaver__2001`** (double underscore, the single-aut",yes
PUB,__merging_behaviour/behaviour_compiled.R,10,ManyPrimates_2022,ManyPrimates__2022,code_comment,P4,comment only,"##   VocalRepertoire  Schniter_2026 (primary, updated) + ManyPrimates_2022 (secondary). Both draw on",yes
PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,11,Manger_2006,Manger__2006,doc,P4,prose/README - text fix,"| `Manger_2006_Table1_snapshot.csv` | frozen, faithful copy of the extant-cetacean rows of Table 1 |",yes
PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,12,Manger_2006,Manger__2006,doc,P4,prose/README - text fix,"| `Manger_2006_Table1.csv` | cleaned, analysis-ready data |",yes
PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,13,Manger_2006,Manger__2006,doc,P4,prose/README - text fix,| `Manger_2006_Table1.R` | script that turns the snapshot into the clean CSV |,yes
PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,14,Manger_2006,Manger__2006,doc,P4,prose/README - text fix,| `Manger_2006_Table1.ReadMe.md` | this file |,yes
PUB,Manger__2006/Manger__2006_Table1.ReadMe.md,18,Manger_2006,Manger__2006,doc,P4,prose/README - text fix,"The printed Table 1 has three sections: Eocene Archaeoceti, Oligocene cetaceans, Miocene cetaceans, and Extant cetaceans (subdivided into od",yes
PUB,MacLarnon__1996/MacLarnon__1996_Table1.ReadMe.md,9,MacLarnon_1996,MacLarnon__1996,doc,P4,prose/README - text fix,MacLarnon_1996_Table1_snapshot.xlsx,yes
PUB,MacLarnon__1996/MacLarnon__1996_Table1.ReadMe.md,25,MacLarnon_1996,MacLarnon__1996,doc,P4,prose/README - text fix,MacLarnon_1996_Table1.csv <-- USE THIS,yes
RES,_triage_comparison_inputs.csv,40,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,1,RESTRICTED,Zilles_1988.csv,",yes
RES,MIGRATED_INDEX.csv,197,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles_1988.csv,restricted_checks/Zilles__Rehkamper_1988/comparison/Zilles_1988.csv",yes
RES,MIGRATED_INDEX.csv,197,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles_1988.csv,restricted_checks/Zilles__Rehkamper_1988/comparison/Zilles_1988.csv",yes
RES,MIGRATED_INDEX.csv,197,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles_1988.csv,restricted_checks/Zilles__Rehkamper_1988/comparison/Zilles_1988.csv",yes
RES,MIGRATED_INDEX.csv,198,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,198,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,198,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,198,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,198,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_compare_to_Zilles_1988_csv.R,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,199,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_mismatches_from_R.csv,restricted_checks",yes
RES,MIGRATED_INDEX.csv,199,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_mismatches_from_R.csv,restricted_checks",yes
RES,MIGRATED_INDEX.csv,199,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_mismatches_from_R.csv,restricted_checks",yes
RES,MIGRATED_INDEX.csv,199,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_mismatches_from_R.csv,restricted_checks",yes
RES,MIGRATED_INDEX.csv,199,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_mismatches_from_R.csv,restricted_checks",yes
RES,MIGRATED_INDEX.csv,200,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_report_from_R.csv,restricted_checks/Zil",yes
