Higher taxon;Genus;Species;Individual;Sex;Age;Date;Bout;Insertion event;Hand used to insert;Handed in with …;Position;Fingers;Location
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;1;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;2;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;3;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;3;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;4;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;5;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;6;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;7;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;8;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;8;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;9;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;26.03.2019;10;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;11;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;11;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;12;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;12;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;13;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;14;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;15;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;16;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;17;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;17;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;17;3;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;17;4;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;17;5;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;18;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;19;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;20;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;20;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;21;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Emas;female;adult;28.03.2019;21;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;1;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;2;1;right;N.A.;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;3;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;4;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;4;2;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;4;3;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;4;4;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;4;5;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;6;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;6;2;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;7;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;7;2;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;7;3;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;7;4;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;8;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;8;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;8;3;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;9;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;9;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;10;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;25.03.2019;10;2;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;11;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;11;2;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;11;3;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;12;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;13;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;13;2;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;13;3;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;14;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;14;2;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;14;3;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;15;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;15;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;16;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;16;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;16;3;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;17;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;17;2;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;17;3;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;18;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;18;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;18;3;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;19;1;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;19;2;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;1;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;2;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;3;left;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;4;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;5;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;20;6;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;21;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;21;2;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;21;3;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;22;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;23;1;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;24;1;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;25;1;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;26;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;27;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;27;2;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;27;3;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;28;1;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;29;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Palau;female;adult;27.03.2019;30;1;left;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;3;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;4;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;5;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;1;6;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;3;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;4;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;5;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;2;6;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;3;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;3;2;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;3;3;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;3;4;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;4;1;left;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;5;1;right;right;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;6;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;7;1;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;8;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;9;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;10;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;11;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;11;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;11;3;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;12;1;left;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;25.03.2019;13;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;26.03.2019;14;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;26.03.2019;15;1;right;N.A.;Sitting;Thumb;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;26.03.2019;16;1;right;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;26.03.2019;17;1;right;N.A.;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Minggu;male;adult;26.03.2019;18;1;right;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;25.03.2019;1;1;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;25.03.2019;2;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;25.03.2019;3;1;left;N.A.;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;25.03.2019;3;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;4;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;4;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;4;3;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;4;4;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;5;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;5;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;5;3;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;5;4;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;6;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;7;1;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;8;1;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;8;2;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;8;3;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;8;4;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;9;1;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;9;2;left;N.A.;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;10;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;10;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;11;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;12;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;26.03.2019;13;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;12;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;13;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;14;1;left;N.A.;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;15;1;left;N.A.;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;16;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;17;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;17;2;left;N.A.;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;18;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;19;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;20;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;20;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;20;3;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;20;4;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;21;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;21;2;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;21;3;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;22;1;left;N.A.;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;22;2;left;N.A.;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;23;1;left;N.A.;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;24;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Dadu;male;adult;27.03.2019;25;1;left;N.A.;Sitting;N.A.;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;1;left;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;2;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;3;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;4;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;5;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;1;6;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;2;1;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;1;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;2;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;3;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;4;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;5;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;3;6;left;right;Sitting;Fingers;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;1;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;2;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;3;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;4;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;5;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;6;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;4;7;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;5;1;left;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;6;1;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;6;2;right;right;Sitting;Index, Middle;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;6;3;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;6;4;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;7;1;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;7;2;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;1;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;2;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;3;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;4;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;5;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;6;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;7;right;right;Sitting;Hand;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;8;8;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;9;1;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;9;2;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;9;3;right;right;Sitting;Index;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;9;4;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;9;5;right;right;Sitting;Index, Middle, Ring;Basel
Cercopithecinae;Macaca;fascicularis;Bujuk;male;adult;26.03.2019;10;1;right;right;Sitting;Index, Middle, Ring;Basel
