"Species","measure_class","Measure","Units","Value","Value_median","n_sources","n_teams","n_teams_primary","primary_used","Teams","roles","basis","value_min","value_max"
"Notoryctes caurinus","mass","Brain_Mass_mass_or_volume","g",0.78,0.78,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.78,0.78
"Nyctalus noctula","mass","Brain_Mass_mass_or_volume","g",0.362,0.362,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.362,0.362
"Nyctalus noctula","mass","Brain_Mass_measured","g",0.3693,0.3693,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.351,0.38
"Nyctalus stenopterus","mass","Brain_Mass_measured","g",0.2483,0.2483,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.24,0.26
"Nyctereutes procyonoides","mass","Brain_Mass_mass_or_volume","g",28.5,28.5,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",28.5,28.5
"Nycteris arge","mass","Brain_Mass_mass_or_volume","g",0.3578,0.3578,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.3557,0.36
"Nycteris arge","mass","Brain_Mass_measured","g",0.341,0.341,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.333,0.349
"Nycteris grandis","mass","Brain_Mass_mass_or_volume","g",0.7355,0.7355,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.7355,0.7355
"Nycteris grandis","mass","Brain_Mass_measured","g",0.7226,0.7226,5,1,0,FALSE,"Zilles","secondary","mass_fresh",0.689,0.762
"Nycteris hispida","mass","Brain_Mass_mass_or_volume","g",0.284,0.284,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.284,0.284
"Nycteris hispida","mass","Brain_Mass_measured","g",0.284,0.284,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.284,0.284
"Nycteris javanica","mass","Brain_Mass_mass_or_volume","g",0.475,0.475,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.475,0.475
"Nycteris javanica","mass","Brain_Mass_measured","g",0.4775,0.4775,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.47,0.485
"Nycteris macrotis","mass","Brain_Mass_mass_or_volume","g",0.389,0.389,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.389,0.389
"Nycteris macrotis","mass","Brain_Mass_measured","g",0.3883,0.3883,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.362,0.403
"Nycteris nana","mass","Brain_Mass_mass_or_volume","g",0.239,0.239,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.239,0.239
"Nycteris nana","mass","Brain_Mass_measured","g",0.2403,0.2403,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.236,0.248
"Nycteris thebaica","mass","Brain_Mass_mass_or_volume","g",0.2785,0.2785,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.2785,0.2785
"Nycteris thebaica","mass","Brain_Mass_measured","g",0.3233,0.3233,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.306,0.342
"Nycteris tragata","mass","Brain_Mass_mass_or_volume","g",0.476,0.476,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.476,0.476
"Nycteris tragata","mass","Brain_Mass_measured","g",0.434,0.434,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.434,0.434
"Nycticebus bengalensis","mass","Brain_Mass_mass_or_volume","g",13.5,13.5,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",13.5,13.5
"Nycticebus coucang","mass","Brain_Mass_mass_or_volume","g",12.1313,12.74,9,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",5.5,14.4
"Nycticebus coucang","mass","Brain_Mass_measured","g",10.19,10.19,11,4,2,TRUE,"Lewitus; Nudo; Stephan_collection; Zilles","primary; secondary","mass_fresh; mass_unspecified",7.88,12.5
"Nycticebus pygmaeus","mass","Brain_Mass_mass_or_volume","g",7.8,7.8,3,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",7.8,7.8
"Nycticeius balstoni","mass","Brain_Mass_measured","g",0.158,0.158,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.158,0.158
"Nyctimene albiventer","mass","Brain_Mass_mass_or_volume","g",0.825,0.825,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.825,0.825
"Nyctimene albiventer","mass","Brain_Mass_measured","g",0.825,0.825,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.739,0.911
"Nyctimene major","mass","Brain_Mass_measured","g",1.0127,1.0127,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.965,1.047
"Nyctimene robinsoni","mass","Brain_Mass_mass_or_volume","g",1.2307,1.2307,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.2307,1.2307
"Nyctimene robinsoni","mass","Brain_Mass_measured","g",1.195,1.195,2,1,0,FALSE,"Zilles","secondary","mass_fresh",1.11,1.28
"Nyctimene vizcaccia","mass","Brain_Mass_mass_or_volume","g",0.988,0.988,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.988,0.988
"Nyctomys sumichrasti","mass","Brain_Mass_mass_or_volume","g",1.08,1.08,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.08,1.08
"Nyctophilus geoffroyi","mass","Brain_Mass_mass_or_volume","g",0.167,0.167,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.167,0.167
"Nyctophilus geoffroyi","mass","Brain_Mass_measured","g",0.1645,0.1645,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.156,0.173
"Nyctophilus timoriensis","mass","Brain_Mass_mass_or_volume","g",0.254,0.254,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.254,0.254
"Nyctophilus timoriensis","mass","Brain_Mass_measured","g",0.265,0.265,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.26,0.27
"Nymphicus hollandicus","mass","Brain_Mass_measured","g",2.2053,2.2053,1,1,1,TRUE,"Olkowicz","primary","mass_fixed",2.2053,2.2053
"Ochotona hyperborea","mass","Brain_Mass_mass_or_volume","g",2.22,2.22,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",2.22,2.22
"Ochotona princeps","mass","Brain_Mass_mass_or_volume","g",2.39,2.39,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",2.39,2.39
"Ochotona rufescens","mass","Brain_Mass_mass_or_volume","g",2.75,2.75,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",2.75,2.75
"Ochrotomys nuttalli","mass","Brain_Mass_mass_or_volume","g",0.7,0.7,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.7,0.7
"Octodon degus","mass","Brain_Mass_mass_or_volume","g",2.1,2.1,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",2.1,2.1
"Odobenus rosmarus","mass","Brain_Mass_mass_or_volume","g",1410.25,1410.25,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1410.25,1410.25
"Odocoileus hemionus","mass","Brain_Mass_mass_or_volume","g",189.3,189.3,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",189.3,189.3
"Odocoileus virginianus","mass","Brain_Mass_mass_or_volume","g",210,210,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",210,210
"Odocoileus virginianus","mass","Brain_Mass_measured","g",160,160,1,1,0,FALSE,"Lewitus","secondary","mass_fresh",160,160
"Odocoileus virginiatus","mass","Brain_Mass_measured","g",160,160,1,1,0,FALSE,"Lewitus","secondary","mass_unspecified",160,160
"Okapia johnstoni","mass","Brain_Mass_mass_or_volume","g",501,501,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",501,501
"Oligoryzomys longicaudatus","mass","Brain_Mass_mass_or_volume","g",0.67,0.67,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.67,0.67
"Ommatophoca rossii","mass","Brain_Mass_mass_or_volume","g",495,495,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",495,495
"Ondatra zibethicus","mass","Brain_Mass_mass_or_volume","g",5.03,5.03,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",5.03,5.03
"Onychogalea fraenata","mass","Brain_Mass_mass_or_volume","g",14.1,14.1,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",13.5,14.7
"Onychogalea lunata","mass","Brain_Mass_mass_or_volume","g",10.2,10.2,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",10.2,10.2
"Onychogalea unguifera","mass","Brain_Mass_mass_or_volume","g",16.7,16.7,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",16.7,16.7
"Onychomys leucogaster","mass","Brain_Mass_mass_or_volume","g",0.8004,0.8004,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.8,0.8008
"Onychomys torridus","mass","Brain_Mass_mass_or_volume","g",0.5923,0.5923,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.59,0.5947
"Orcinus orca","mass","Brain_Mass_mass_or_volume","g",6052,6052,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",6052,6052
"Orcinus orca","mass","Brain_Mass_measured","g",5617,5617,1,1,0,FALSE,"Manger","secondary","mass_compilation_unspecified",5617,5617
"Oreotragus oreotragus","mass","Brain_Mass_mass_or_volume","g",59.4,59.4,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",59.4,59.4
"Ornithorhynchus anatinus","mass","Brain_Mass_mass_or_volume","g",10.0816,10.0816,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",10.08,10.0832
"Ornithorhynchus anatinus","mass","Brain_Mass_measured","g",8.75,8.75,2,2,2,TRUE,"Brodmann; Changizi","primary","mass_compilation_unspecified; mass_unspecified",8.5,9
"Orthogeomys cherriei","mass","Brain_Mass_mass_or_volume","g",3.4703,3.4703,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",3.47,3.4706
"Orthogeomys heterodus","mass","Brain_Mass_mass_or_volume","g",4.3099,4.3099,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",4.3098,4.31
"Orthogeomys hispidus","mass","Brain_Mass_mass_or_volume","g",3.9791,3.9791,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",3.9782,3.98
"Orycteropus afer","mass","Brain_Mass_mass_or_volume","g",79.5,79.5,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",79.5,79.5
"Orycteropus afer","mass","Brain_Mass_measured","g",72,72,1,1,0,FALSE,"Garwicz","secondary","mass_compilation_unspecified",72,72
"Oryctolagus cuniculus","mass","Brain_Mass_excl_olfactory_bulb","g",9.132,9.132,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",9.132,9.132
"Oryctolagus cuniculus","mass","Brain_Mass_mass_or_volume","g",7.1,7.1,3,3,1,TRUE,"Boddy; Burger; HerculanoHouzel","primary; secondary","mass_or_volume_mixed",7.1,11.0933
"Oryctolagus cuniculus","mass","Brain_Mass_measured","g",9.785,9.785,5,4,2,TRUE,"Brodmann; Lewitus; Nudo; Zilles","primary; secondary","mass_fresh; mass_unspecified",6.5,12
"Oryctolagus cuniculus f.d.","mass","Brain_Mass_measured","g",9.4267,9.4267,3,1,0,FALSE,"Zilles","secondary","mass_fresh",7.8,11.16
"Oryx beisa","mass","Brain_Mass_mass_or_volume","g",282,282,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",282,282
"Oryx gazella","mass","Brain_Mass_mass_or_volume","g",292,292,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",292,292
"Oryzomys palustris","mass","Brain_Mass_mass_or_volume","g",0.88,0.88,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.88,0.88
"Oryzorictes hova","mass","Brain_Mass_mass_or_volume","g",0.58,0.58,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.58,0.58
"Oryzorictes hova","mass","Brain_Mass_measured","g",0.58,0.58,2,2,1,TRUE,"Stephan_collection; Zilles","primary; secondary","mass_fresh",0.58,0.58
"Osphranter rufus","mass","Brain_Mass_mass_or_volume","g",62.4,62.4,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",62.4,62.4
"Otaria byronia","mass","Brain_Mass_mass_or_volume","g",506.25,506.25,1,1,0,FALSE,"Boddy","secondary","mass_or_volume_mixed",506.25,506.25
"Otaria flavescens","mass","Brain_Mass_mass_or_volume","g",506.25,506.25,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",506.25,506.25
"Otocyon megalotis","mass","Brain_Mass_mass_or_volume","g",26.09,26.09,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",26.09,26.09
"Otolemur crassicaudatus","mass","Brain_Mass_mass_or_volume","g",11.0388,11.0388,2,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",10.3,11.7775
"Otolemur crassicaudatus","mass","Brain_Mass_measured","g",10.3,10.3,13,4,1,TRUE,"Lewitus; Sherwood; Stephan_collection; Zilles","primary; secondary","mass_compilation_unspecified; mass_fresh; mass_unspecified",8.78,11.8
"Otolemur garnettii","mass","Brain_Mass_excl_olfactory_bulb","g",10.15,10.15,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",10.15,10.15
"Otolemur garnettii","mass","Brain_Mass_mass_or_volume","g",11.4958,11.4958,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",11.4958,11.4958
"Otolemur monteiri","mass","Brain_Mass_mass_or_volume","g",11.4,11.4,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",11.4,11.4
"Otomops martiensseni","mass","Brain_Mass_mass_or_volume","g",0.7555,0.7555,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.7555,0.7555
"Otomops martiensseni","mass","Brain_Mass_measured","g",0.7643,0.7643,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.73,0.787
"Otomys angoniensis","mass","Brain_Mass_mass_or_volume","g",0.42,0.42,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.42,0.42
"Otomys irroratus","mass","Brain_Mass_mass_or_volume","g",1.38,1.38,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.38,1.38
"Ototylomys phyllotis","mass","Brain_Mass_mass_or_volume","g",1.33,1.33,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.33,1.33
"Ourebia ourebi","mass","Brain_Mass_mass_or_volume","g",58.3,58.3,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",58.3,58.3
"Ovis ammon","mass","Brain_Mass_mass_or_volume","g",140,140,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",140,140
"Ovis ammon f. aries","mass","Brain_Mass_measured","g",111.7833,111.7833,6,1,1,TRUE,"Ebinger","primary","mass_fresh",99.8,125
"Ovis ammon musimon","mass","Brain_Mass_measured","g",133.025,133.025,4,1,1,TRUE,"Ebinger","primary","mass_fresh",132.2,135
"Ovis aries","mass","Brain_Mass_mass_or_volume","g",175,175,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",175,175
"Ovis aries","mass","Brain_Mass_measured","g",118,118,3,3,1,TRUE,"Brodmann; Garwicz; Lewitus","primary; secondary","mass_compilation_unspecified; mass_unspecified",118,140
"P. cynoceph","mass","Brain_Mass_from_volume_or_ecv","g",143.3,143.3,1,1,1,TRUE,"Weaver","primary","mass_from_volume_or_ecv",143.3,143.3
"Pagophilus groenlandicus","mass","Brain_Mass_mass_or_volume","g",275,275,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",275,275
"Pagophilus groenlandicus","mass","Brain_Mass_measured","g",276,276,2,1,0,FALSE,"Jacobs","info","mass_specimen",276,276
"Paguma larvata","mass","Brain_Mass_mass_or_volume","g",30.9,30.9,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",30.9,30.9
"Pan paniscus","mass","Brain_Mass_from_volume_or_ecv","g",332.42,332.42,1,1,1,TRUE,"Weaver","primary","mass_from_volume_or_ecv",332.42,332.42
"Pan paniscus","mass","Brain_Mass_mass_or_volume","g",329.7011,329.7016,4,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",322.4032,337
"Pan paniscus","mass","Brain_Mass_measured","g",367.2778,367.2778,17,3,1,TRUE,"Stimpson; Zilles; deSousa","primary; secondary","mass_fresh; mass_unspecified",295.7,440
"Pan troglodytes","mass","Brain_Mass_mass_or_volume","g",354.6292,354.8097,26,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",229.2,448.588
"Pan troglodytes","mass","Brain_Mass_measured","g",376.4909,399.2318,52,11,4,TRUE,"Armstrong; Brodmann; Collins; Garwicz; Karl; Lewitus; Sherwood; Stephan_collection; Stimpson; Zilles; deSousa","info; primary; secondary","mass_compilation_unspecified; mass_fixed; mass_fresh; mass_fresh_or_fixed_mixed; mass_specimen; mass_unspecified",295,461
"Panthera leo","mass","Brain_Mass_mass_or_volume","g",259.5,259.5,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",259.5,259.5
"Panthera leo","mass","Brain_Mass_measured","g",259,259,5,3,1,TRUE,"Brodmann; Jacobs; Lewitus","info; primary; secondary","mass_fresh; mass_specimen; mass_unspecified",223.5,259
"Panthera onca","mass","Brain_Mass_mass_or_volume","g",149,149,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",149,149
"Panthera pardus","mass","Brain_Mass_mass_or_volume","g",135,135,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",135,135
"Panthera pardus orientalis","mass","Brain_Mass_measured","g",125.5,125.5,2,1,0,FALSE,"Jacobs","info","mass_specimen",125.5,125.5
"Panthera tigris","mass","Brain_Mass_mass_or_volume","g",269.7317,269.7317,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",269.73,269.7333
"Panthera tigris altaica","mass","Brain_Mass_measured","g",279.3,279.3,2,1,0,FALSE,"Jacobs","info","mass_specimen",279.3,279.3
"Papio anubis","mass","Brain_Mass_mass_or_volume","g",162.5875,162.5875,12,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",137.2,212.7
"Papio anubis","mass","Brain_Mass_measured","g",187.65,187.65,8,4,2,TRUE,"Karl; Sherwood; Stephan_collection; Zilles","primary; secondary","mass_compilation_unspecified; mass_fresh; mass_specimen; mass_unspecified",174.3,222
"Papio cynocephalus","mass","Brain_Mass_excl_olfactory_bulb","g",151.194,151.194,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",151.194,151.194
"Papio cynocephalus","mass","Brain_Mass_mass_or_volume","g",151.19,151.19,11,3,1,TRUE,"Burger; DeCasien; HerculanoHouzel","primary; secondary","mass_or_volume_mixed",140,197
"Papio cynocephalus","mass","Brain_Mass_measured","g",160.325,160.325,3,2,0,FALSE,"Sherwood; Zilles","secondary","mass_compilation_unspecified; mass_fresh",147,169.1
"Papio cynocephalus anubis","mass","Brain_Mass_measured","g",109.6417,109.6417,14,2,0,FALSE,"Turner; Young","info","mass_fixed; mass_unspecified",50,173.4
"Papio cynocphalus","mass","Brain_Mass_mass_or_volume","g",137.4,137.4,5,1,0,FALSE,"DeCasien","secondary","mass_or_volume_mixed",109,167
"Papio hamadryas","mass","Brain_Mass_mass_or_volume","g",137.1333,142,12,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",96,199
"Papio hamadryas","mass","Brain_Mass_measured","g",170.55,170.55,3,2,0,FALSE,"Jacobs; Lewitus","info; secondary","mass_specimen; mass_unspecified",159.1,182
"Papio papio","mass","Brain_Mass_mass_or_volume","g",142.9125,142.9125,5,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",90,177
"Papio ursinus","mass","Brain_Mass_mass_or_volume","g",165,165,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",165,165
"Papio ursinus","mass","Brain_Mass_measured","g",214.4,214.4,2,1,0,FALSE,"Jacobs","info","mass_specimen",214.4,214.4
"Pappogeomys gymnurus","mass","Brain_Mass_mass_or_volume","g",4.1854,4.1854,1,1,0,FALSE,"Boddy","secondary","mass_or_volume_mixed",4.1854,4.1854
"Paracynictis selousi","mass","Brain_Mass_mass_or_volume","g",15.8,15.8,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",15.8,15.8
"Paradoxurus hermaphroditus","mass","Brain_Mass_mass_or_volume","g",25.95,25.95,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",25.95,25.95
"Paradoxurus zeylonensis","mass","Brain_Mass_mass_or_volume","g",17.81,17.81,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",17.81,17.81
"Paraechinus hypomelas","mass","Brain_Mass_mass_or_volume","g",2.4,2.4,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",2.4,2.4
"Paramelomys levipes","mass","Brain_Mass_mass_or_volume","g",1.86,1.86,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.86,1.86
"Paramelomys rubex","mass","Brain_Mass_mass_or_volume","g",1.27,1.27,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.27,1.27
"Paramurexia rothschildi","mass","Brain_Mass_mass_or_volume","g",1.09,1.09,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.09,1.09
"Parantechinus apicalis","mass","Brain_Mass_mass_or_volume","g",1.2216,1.2216,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.2,1.2432
"Paranyctimene raptor","mass","Brain_Mass_mass_or_volume","g",0.731,0.731,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.731,0.731
"Paranyctimene raptor","mass","Brain_Mass_measured","g",0.7293,0.7293,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.701,0.748
"Parascalops breweri","mass","Brain_Mass_excl_olfactory_bulb","g",0.759,0.759,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",0.759,0.759
"Parascalops breweri","mass","Brain_Mass_measured","g",0.8618,0.8618,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.826,0.885
"Paraxerus cepapi","mass","Brain_Mass_mass_or_volume","g",2.85,2.85,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",2.85,2.85
"Parus major","mass","Brain_Mass_measured","g",0.9403,0.9403,1,1,1,TRUE,"Olkowicz","primary","mass_fixed",0.9403,0.9403
"Pecari tajacu","mass","Brain_Mass_mass_or_volume","g",101.5,101.5,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",101.5,101.5
"Pectinator spekei","mass","Brain_Mass_mass_or_volume","g",1.93,1.93,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.93,1.93
"Pelea capreolus","mass","Brain_Mass_mass_or_volume","g",121,121,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",121,121
"Penthetor lucasi","mass","Brain_Mass_mass_or_volume","g",0.9475,0.9475,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.9475,0.9475
"Penthetor lucasi (PTN)","mass","Brain_Mass_measured","g",0.98,0.98,1,1,0,FALSE,"Baron","secondary","mass_compilation_unspecified",0.98,0.98
"Perameles bougainville","mass","Brain_Mass_mass_or_volume","g",3.2678,3.2678,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",3.21,3.3256
"Perameles gunnii","mass","Brain_Mass_mass_or_volume","g",4.581,4.581,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",4.5,4.662
"Perameles nasuta","mass","Brain_Mass_mass_or_volume","g",5.0493,5.0493,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",4.96,5.1386
